Hasil PISA 2015 Brazil dan Italia,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
NEGARA,KLMN,UMUR,PLING,PIBU,PBPK,PORTU,LUARJAM,MMAT,MBHS,MSNS,MOTIF,KOLAB,NILAIKOL,EMO,SOSEKO,MAT,BACA,SAINS
IDN,2,"16,08","-1,2045",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,2445","341,519",2NA.211,"282,924"
IDN,2,"15,5","-0,3864",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-0,8333","341,146","435,806","412,351"
IDN,2,"16,08",99,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,"-0,8947","340,683","278,344","308,271"
IDN,1,"15,58","-1,0581",4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,"-2,2248","340,463","379,617","394,351"
IDN,2,"15,33","-0,5689",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,7791","340,051","359,561","404,304"
IDN,1,"15,75","-0,3864",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,9049","340,045","387,954","422,647"
IDN,2,"15,92","-1,0595",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-3,0904",339.NA5,"400,424","366,745"
IDN,2,"15,67","-3,3765",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"-4,204","339,494","368,767","369,948"
IDN,1,"15,33","-1,2394",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-0,4849","339,044","269,431",354.5NA
IDN,2,"15,83","-2,3277",2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"0,1039","337,837","348,705","301,944"
IDN,2,"15,67","-1,3984",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,1028","337,644","344,786","318,663"
IDN,1,"15,92","-0,1119",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-2,7557","337,405","342,894","328,961"
IDN,2,"15,42","-0,5146",1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,6288","337,341","380,203","468,807"
IDN,1,"15,58","-1,7951",2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-2,0794","336,685","335,984","290,446"
IDN,1,"15,5","-1,4856",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-1,7763","336,452","393,084","421,08"
IDN,2,"15,42",99,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,5536","336,218","399,848","407,456"
IDN,1,"15,33","0,6187",4,6,6,NA,NA,NA,NA,NA,NA,NA,NA,"-0,3216","336,053",484.0NA,"330,609"
IDN,2,"15,67","0,1572",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,252","335,982","406,752","366,208"
IDN,2,"15,75","-1,3984",6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,"-1,91","335,869","325,752","344,586"
IDN,1,"15,5","-0,7629",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"-3,143","335,657","466,224","352,389"
IDN,2,"15,92","-0,5705",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,8728","335,323","314,06","367,839"
IDN,2,"15,92","-0,0171",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,2615","334,645","388,535","280,421"
IDN,2,"15,5",99,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,"-0,7246","334,266","363,731","375,666"
IDN,1,"15,83","0,808",3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,"-1,8747","334,208","512,176","459,655"
IDN,2,"16,17","-0,2325",0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-2,3179","333,757","322,427","401,355"
IDN,2,"15,58","-0,4464",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,6387","333,477",320.NA8,"429,587"
IDN,1,"15,58","-1,3984",2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,2269","332,587","406,638","372,035"
IDN,1,16,"-0,2342",0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-1,6877","332,409","408,242","376,9"
IDN,1,"15,75","-0,6327",0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,1684","332,186","403,423","353,88"
IDN,1,"15,75","1,0332",2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"-1,6405","332,075","389,066","352,933"
IDN,2,"15,5","-0,7111",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-0,1322","332,042","393,074","382,424"
IDN,1,"15,83","-0,3858",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-0,6345","332,01","348,548","362,909"
IDN,2,"15,75","-0,4924",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-2,1589","331,932","308,325","284,445"
IDN,2,"15,58","-3,3765",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,7753","331,927","404,695","360,627"
IDN,2,"16,17","-1,2707",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,0721","331,514","254,922","359,053"
IDN,1,"15,42","-0,2325",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,5027","331,058","434,25","412,275"
IDN,2,16,"-1,6198",2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,4718","330,641","350,449","398,209"
IDN,2,"16,17","-3,3765",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,6981",329.NA,386.NA9,"371,032"
IDN,1,"16,17","-0,2342",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,5879","329,677","412,22","391,732"
IDN,2,"15,83","-1,3561",0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-2,3812","329,128","361,891","350,425"
IDN,2,"15,42","3,2811",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,0821","329,048","379,807","345,793"
IDN,1,"15,67","-1,3561",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,8719","329,014","258,202","310,656"
IDN,1,"15,33","-1,2707",1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,5519","328,528","388,114","361,51"
IDN,1,"15,25","-0,2724",4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,1664","328,486","423,747","413,767"
IDN,1,"16,17","-0,3864",2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,5769","327,915","403,848","388,303"
IDN,1,"16,17","-0,8434",2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,2134","327,39","396,284","355,572"
IDN,1,"15,33","-0,2342",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,8715","327,371","405,928","440,795"
IDN,2,"15,42","-1,6518",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,5792","327,359","286,505","311,967"
IDN,1,"15,75","-0,0809",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"-2,4989","326,014","374,407","446,954"
IDN,2,"16,17","-0,9672",0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,3177","325,742","344,737","404,118"
IDN,1,"15,5","-1,4856",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,1356","325,628","378,485","380,965"
IDN,1,"15,33",99,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,929","325,543","371,506","407,184"
IDN,1,"15,58","-2,4745",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,8254","324,755","409,254","341,886"
IDN,2,"15,25","-3,3765",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,0253","324,498","256,965","394,474"
IDN,2,"15,25","0,4654",4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,2351","324,251","310,185","325,45"
IDN,1,"15,92","-0,2325",4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,5741","324,152","409,175","302,196"
IDN,2,16,"-1,2707",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,9817","324,054","311,066","329,403"
IDN,2,16,"0,5065",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-2,1277","324,04","414,601","395,396"
IDN,2,"15,83","-3,3765",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,4598","323,007","264,173","317,803"
IDN,1,"15,33","-0,2388",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"-4,079","322,77",2NA.399,"318,651"
IDN,1,"16,17","-1,487",4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,4139","322,756","283,56","307,837"
IDN,1,"15,58","-0,3847",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,5944","321,813","314,839","358,048"
IDN,1,"15,58","-0,5311",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-0,8337","320,651","392,178","373,547"
IDN,1,"15,5","-1,3998",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,0056","319,708",482.2NA,"384,23"
IDN,2,16,"-0,9001",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-2,8383","319,337","333,663","375,699"
IDN,2,"15,67","-1,7527",2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,9055","319,284","327,072","355,744"
IDN,2,"15,67","-1,0595",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,6964","318,543",388.7NA,"367,671"
IDN,1,"15,92","0,0564",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-0,8362","318,073","357,564","300,895"
IDN,2,"15,25","-3,3765",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,9662","317,914","383,61","354,809"
IDN,2,"15,58",99,4,6,6,NA,NA,NA,NA,NA,NA,NA,NA,-1.91NA,"317,734","336,255",338.NA4
IDN,2,"15,83","0,6793",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,3254","317,641","417,144","367,369"
IDN,2,"16,17","-1,4856",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,8042","316,311","422,596","379,357"
IDN,2,"15,67","-1,7527",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"-4,9613","316,23","357,167","335,535"
IDN,1,"16,17","-2,1291",4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,"-2,3854","316,203","369,012","386,837"
IDN,1,16,"0,6938",6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,"-0,1487","316,106","428,91","385,711"
IDN,1,"15,58","-0,2342",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,1774",315.NA,"484,34","378,049"
IDN,2,"15,25","-0,7147",1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,"-1,6519","315,955","277,983","315,652"
IDN,2,"15,42","-0,3864",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,3842","315,179","353,676","307,113"
IDN,1,"15,75","0,5257",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,4894","315,134","410,761","384,107"
IDN,2,"15,33",99,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,4041","314,829","376,823","357,854"
IDN,1,"15,75",-1.95NA,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,5165","314,515","295,572","321,45"
IDN,2,"15,5","-1,135",2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-0,8719","313,58","371,706","338,011"
IDN,2,"15,67",99,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,2822","313,415","281,579","349,363"
IDN,2,"15,5","-0,7132",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-1,8831","312,662","279,753","342,679"
IDN,1,"15,83","-0,424",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"-2,7671","312,043","299,041","343,647"
IDN,1,"15,75","0,0769",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-0,4151","310,442","318,71","300,483"
IDN,1,"15,83","-0,3864",4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,42","310,22","227,459","294,183"
IDN,2,"15,5","0,0134",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,2845","307,914","338,569","348,896"
IDN,2,"16,08","0,5606",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,0179","307,571","307,175","314,788"
IDN,2,"15,33","0,6187",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,0412","307,395","428,505","399,668"
IDN,1,"15,67","-0,3886",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,3546","307,392","336,742","335,517"
IDN,2,"15,67","-0,4692",98,6,6,NA,NA,NA,NA,NA,NA,NA,NA,"-1,4682","307,374","249,689",319.NA6
IDN,1,"15,33","0,6167",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,4112","306,183","389,844","356,604"
IDN,2,"15,75","0,105",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,598","305,242","363,905","381,623"
IDN,1,"15,67","-1,1559",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,1365","304,561","296,528","298,591"
IDN,2,"15,42","-1,1817",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-0,9018","304,45","306,217","325,365"
IDN,1,"15,58","-0,324",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,8739","303,894","360,992","355,904"
IDN,1,"15,25","0,4171",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,4419","303,662","402,698","384,912"
IDN,2,"15,33","-1,2707",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,9625","303,289","319,803","329,109"
IDN,2,"15,67","-1,6968",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"-2,7012","302,21","255,456","292,154"
IDN,2,"16,17","-0,3864",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,509","301,932","395,872","380,746"
IDN,1,"15,5","-1,4856",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,2246","301,592","475,304","441,581"
IDN,1,"15,25","-0,3864",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,6077",301.3NA,"335,55","323,938"
IDN,2,"15,5","-2,1318",1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,3423","300,782","324,272","315,892"
IDN,1,"15,67","-0,3348",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,6721","298,807","384,219","413,017"
IDN,2,"15,83",99,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,5229","298,73","372,369","365,802"
IDN,1,16,"-1,3561",1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,5048",2NA.515,"219,233","301,18"
IDN,2,"15,58","-1,1054",4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,591",2NA.059,"336,909","338,361"
IDN,2,"15,58","-1,0571",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,2465","296,87","314,366","363,323"
IDN,1,"15,5","-0,549",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,0274","296,851","361,717","346,752"
IDN,1,"15,75","0,1691",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,8936","296,014","333,688","315,35"
IDN,2,"15,67","-0,9356",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,3274","294,586","364,14","398,234"
IDN,2,"15,83","-1,7172",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,5494","293,874","282,882","292,878"
IDN,2,"16,17","-0,2988",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,7073","293,095","376,669","354,242"
IDN,1,"15,42","0,7408",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,7379","292,74","393,198","375,826"
IDN,1,"15,58","-1,6553",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,6558","292,429","369,473","301,114"
IDN,1,"15,83","-0,3864",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,4311","290,173","345,065","378,551"
IDN,1,"15,25","-0,5727",2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,418","289,509","355,872","309,254"
IDN,1,"15,42","-0,5148",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,9432","288,538","350,203","283,195"
IDN,1,"15,92","-0,1968",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,5033","288,533","400,073","345,126"
IDN,2,"16,08",99,0,99,0,NA,NA,NA,NA,NA,NA,NA,NA,,"287,227","280,033","401,927"
IDN,1,"15,5","-1,2944",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,3955","287,012","451,332","364,54"
IDN,1,"15,5","-1,3984",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,2949","286,766","327,203","377,888"
IDN,2,"15,67","-0,6707",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,092","286,346","268,826","320,021"
IDN,1,"15,25","0,0134",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,749","286,193","371,579","295,29"
IDN,1,"15,58","-2,1416",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"-3,3802","285,89","356,878","392,866"
IDN,1,"15,67","-1,6198",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"-4,22","284,827","241,6","354,774"
IDN,1,"15,33","-0,6327",4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,"-2,0734","284,677","338,456","356,1"
IDN,2,"15,42","0,4006",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,6006","284,138","392,841","336,328"
IDN,2,"15,25","-1,5431",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,9004","282,216","254,404","328,237"
IDN,2,"15,33","-2,5841",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,5985","282,012","288,752",341.NA3
IDN,1,"15,42","1,0361",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,0253","281,489","389,152","357,694"
IDN,1,"15,5","-1,2906",4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,"-2,0604",280.NA9,"354,222","273,904"
IDN,2,"15,42","-0,452",1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,7268","279,281","318,366","300,798"
IDN,1,"15,5","-0,3864",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-1,0914","278,814","342,601","357,996"
IDN,2,"15,42","0,2258",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,4405","276,314","353,984","367,657"
IDN,1,"15,67","-1,2707",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-0,8047","275,625","345,731","337,55"
IDN,2,"16,08","-0,3864",2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,6792",272.NA3,"352,521","317,773"
IDN,1,"15,42","-1,2408",2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,2271","272,128","295,321","313,607"
IDN,1,"15,83","-0,5365",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,1022","272,09","303,296","330,122"
IDN,2,"15,25","-0,434",4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,0188","272,056","338,611","318,675"
IDN,1,"15,33","3,2811",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-2,0759","271,573","216,347","277,347"
IDN,1,"15,75","-0,6919",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,3939","271,412","357,815","383,733"
IDN,1,16,"-1,3561",2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,1307","269,936","383,521","341,785"
IDN,2,"15,75","-0,95",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,0129","269,809","443,017","314,41"
IDN,1,"15,42","0,3096",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,4918","267,82","452,358","381,969"
IDN,1,"16,17",99,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"-2,5155","265,273","300,701","333,192"
IDN,1,"16,17","-0,5807",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,3321","264,488",370.5NA,"334,409"
IDN,2,"15,92","-1,1629",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"-3,4611","264,277",2NA.034,"337,441"
IDN,1,"15,42","-1,2707",4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,"-1,3088","264,063","381,75",409.6NA
IDN,1,"15,42","-1,4856",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,0275","262,815","359,849","362,082"
IDN,1,"15,75","1,2247",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,353","261,07","416,701","310,065"
IDN,2,"15,58","-0,7541",1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,0256","260,556","320,311","333,413"
IDN,1,"15,33","-1,2707",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,8673","260,469","237,549","249,896"
IDN,1,"15,58","-1,4528",3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,"-1,5254","258,338","317,523","335,941"
IDN,1,"15,42","0,3766",1,6,6,NA,NA,NA,NA,NA,NA,NA,NA,"-1,5848","254,038","252,984","293,92"
IDN,1,"15,58","-1,4856",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-3,2654","250,768","279,588","312,524"
IDN,1,"15,75","0,2001",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,422","250,106","335,137","351,778"
IDN,1,"15,42","-0,7111",1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,5532","249,035","392,381","366,758"
IDN,2,"16,17","-1,4548",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"-3,3447","246,158","362,648","319,678"
IDN,1,"15,58",99,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,"-1,2205","236,432","226,065","291,752"
IDN,2,16,"-1,5634",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-1,5003","230,917","369,965","367,425"
IDN,2,"16,17","-0,3864",2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,3982","227,277","278,637","336,377"
IDN,2,"15,33","1,0332",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-2,4207","226,539","248,246","266,482"
IDN,1,"15,75","-1,2707",1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,8373","224,679","303,786","290,517"
IDN,2,"16,17","-1,2707",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,8602","223,98","255,283","329,728"
IDN,1,"15,58","-1,3984",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-4,0904","223,866","271,439","231,174"
IDN,1,"16,17","-1,9213",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,9259","222,627","295,051","304,253"
IDN,2,"15,42","-1,2707",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"-2,5379","221,398","319,488","257,7"
IDN,1,"15,92","-1,2707",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-1,6484","217,214","285,265","274,639"
IDN,2,16,"-1,9369",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"-2,5564","204,731","108,182","245,613"
IDN,2,"15,5","-1,3561",4,6,6,NA,NA,NA,NA,NA,NA,NA,NA,"-1,6816","183,306","208,469","205,228"
IDN,1,"15,25","-1,5011",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"-1,8207","177,712","266,336","315,549"
ITA,2,"15,42","3,2811",6,6,6,57,240,300,180,"1,8543","2,2879","2,1017","1,0991","3,036","368,843","380,726","357,736"
ITA,2,"16,08","3,2811",6,6,6,10,275,220,110,"-0,4495",-0.NA05,"0,748","0,4662","1,6","642,666","607,911","632,524"
ITA,1,"15,58","3,2811",6,6,6,17,240,360,120,"-0,1651","-0,2882","0,0333","-0,889","1,5234","408,133","451,895","416,051"
ITA,1,"15,5","3,2811",6,6,6,21,250,300,100,"-0,7764","1,5899","2,1017","-2,059","1,1118","655,956","619,548","636,683"
ITA,2,"15,67","3,2811",6,6,6,60,275,220,110,"-0,2466","1,3264","-1,2734","-0,2495","1,1078","522,111","545,135","558,272"
ITA,2,"15,42","3,2811",4,6,6,58,100,150,0,"-0,7106","-2,1228","-1,1984","1,0991","0,9824","514,367","480,492","517,469"
ITA,1,"15,92","3,2811",6,4,6,8,180,225,90,"-0,6506","1,164","-0,116","1,0991","0,9617","601,116","640,949",633.NA5
ITA,2,16,"3,2811",6,5,6,31,150,150,100,0.NA99,"0,395","1,0765","1,0991","0,8869","517,805","516,17","462,858"
ITA,2,"15,33","3,2811",6,6,6,42,250,250,100,"-0,7662","-0,2882","0,0333","0,4662","0,7504","660,473","565,523","638,073"
ITA,2,"15,58","3,2811",5,2,5,4,240,240,240,"0,1111","0,395","-0,3","0,3821","0,7262","522,857","551,839","570,759"
ITA,2,"16,33","3,2811",4,4,4,9,240,240,180,"0,5952","-0,2882","0,0333","1,0991","0,7254","574,02","568,071","540,549"
ITA,2,"15,58","3,2811",6,2,6,25,220,330,110,"0,4631","-0,2882","0,3895","1,0991","0,6196","464,11","302,861","327,434"
ITA,2,"15,42","3,2811",6,4,6,5,135,180,225,"0,5796","-1,1533",-0.NA53,"0,5658","0,6156","598,831","579,347","623,866"
ITA,2,"15,75","3,2811",6,4,6,5,180,225,360,"0,5387","-1,5318","-0,5601","1,0991","0,5183","472,285","491,498","501,648"
ITA,2,"16,17","3,2811",6,6,6,30,0,100,200,"1,8543","-1,0551","0,4754","-0,8995","0,3906","375,774","327,709","374,565"
ITA,1,"15,58","3,2811",4,4,4,9,180,240,120,"0,2296","1,164","0,891","1,0991","0,2683","624,509","589,601","565,326"
ITA,2,16,"3,2811",5,1,5,67,240,240,660,"1,8543","2,2879","2,1017","1,0991","0,1846","562,466","539,802","628,61"
ITA,2,16,"3,2811",5,2,5,36,200,200,200,"0,1218","-0,2882","0,0333","-0,889","0,1038","533,217","486,239","475,445"
ITA,1,"15,58","3,2811",4,4,4,13,180,240,120,"-0,4954","0,395","0,0333","1,0991","0,0082","406,173","448,366","448,102"
ITA,2,"15,83","3,2811",2,4,4,12,220,330,110,"-0,4495","-0,2882","0,0333","0,3838","-0,4759","588,083","628,899","645,649"
ITA,2,"15,67","3,2811",2,2,2,40,220,330,440,"-0,4849","-1,6454","-0,3735","-1,3298","-1,3893","417,816","384,456",406.NA3
ITA,1,"16,25","3,2811",2,2,2,14,250,350,200,"-0,4594","-0,9124","0,3895","-0,889","-1,7394","552,986","547,844","494,913"
ITA,2,"15,5","2,2983",6,6,6,35,360,360,240,"0,5952","1,4116","-1,7882","1,0991","1,9894","572,908","515,808",577.6NA
ITA,1,"15,67","2,2983",4,2,4,1,180,180,120,"0,6381","1,5604","-1,1746","0,5658","0,5764","432,848","567,35","544,338"
ITA,2,"15,75","2,2983",2,6,6,10,200,350,100,"-0,1624","0,8242","2,1017","1,0991","0,0211","606,706","584,126","630,61"
ITA,2,16,"2,2983",5,4,5,34,120,180,840,"-0,1651","-0,2882","0,3895","1,0991","-0,4223","480,318","490,184","482,626"
ITA,1,"16,17","2,0258",5,6,6,25,300,240,120,"1,0566","-0,2882","-1,039","0,0264","1,158","570,937","583,743",504.4NA
ITA,1,"15,92","2,0258",4,4,4,14,240,240,240,"0,2296",-0.NA05,"-0,3","1,0991","-0,3985","471,551","463,034","474,429"
ITA,2,"15,83","2,0177",4,6,6,49,275,220,110,"-1,0278","-1,0775","1,0765","-0,3306","1,3036","519,291","491,877","529,484"
ITA,1,"15,58","1,6265",6,6,6,20,300,240,240,"-0,1756","0,9675","0,24","1,0991","1,7478","482,253","518,289","541,255"
ITA,2,"15,75","1,6265",6,6,6,29,200,200,100,"-0,544","-0,2882","-1,9048","-2,0225","1,0342","489,505","496,794","518,707"
ITA,2,"16,17","1,6265",4,6,6,12,165,220,110,"0,4631","-1,2786","-1,0965","1,0991","0,9833","580,658","564,001","590,437"
